,feature,class_label
1845,[0.5 0.  2.  ... 1.5 2.  4.5],gun_shot
1846,[  0.5  -1.    2.  ...  -1.   -4.5 -10. ],gun_shot
1847,[-4.5 -8.  -5.  ... -0.5  1.  -0.5],gun_shot
1848,[-2.5 -3.5 -4.  ...  0.   0.   0. ],gun_shot
1849,[-3.5 -3.  -4.  ... -1.  -1.  -1. ],gun_shot
1850,[-3.5 -2.5 -4.  ...  0.   0.5 -1. ],gun_shot
1851,[-4.  -6.  -5.5 ... -3.  -3.5 -2.5],gun_shot
1852,[108.  108.5 105.5 ...  39.   38.5  38.5],gun_shot
1853,[-94.5 -94.  -95.  ...  75.   75.5  75.5],gun_shot
1854,[  58.5   56.5   57.  ... -115.  -116.  -118. ],gun_shot
1855,[-24.  -23.5 -23.  ... -51.  -49.  -49. ],gun_shot
1856,[ 38.   42.   39.5 ... -41.5 -35.  -39.5],gun_shot
1857,[  7.    6.5   1.5 ... -26.  -30.5 -31. ],gun_shot
1858,[ -6.5 -10.   -6.  ...  -5.   -3.5  -7.5],gun_shot
1859,[ 0.5  1.   1.5 ... -2.5 -2.  -2. ],gun_shot
1860,[ 0.5  1.5  0.5 ... -7.  -7.  -7. ],gun_shot
1861,[-4.  -4.5 -3.5 ... -5.  -6.5 -8. ],gun_shot
1862,[ -3.   -3.   -3.5 ... -16.  -13.5 -15. ],gun_shot
1863,[-30.  -28.  -29.  ...  61.   63.   62.5],gun_shot
1864,[ -1.   -2.   -3.  ... -72.5 -75.  -75. ],gun_shot
1865,[-36.  -17.5  12.  ... 364.  415.  387.5],children_playing
1866,[489.5 408.5 309.5 ... 174.  162.  119.5],children_playing
1867,[   6.5  106.   161.5 ... -168.  -134.  -158. ],children_playing
1868,[ -57.5  116.5  150.5 ... -248.5 -260.5 -241.5],children_playing
1869,[1436.5 1459.  1420.5 ...  770.5  988.5 1199. ],children_playing
1870,[ 83.5 102.5 130.5 ...  60.5  56.5  -7.5],children_playing
1871,[210.5 165.5 106.5 ... 124.  200.5 151. ],children_playing
1872,[-191.5 -182.  -207.5 ...  145.5   89.5   42. ],children_playing
1873,[-1103.   -876.5  -762.5 ...  -391.   -437.   -449.5],dog_bark
1874,[-6523.5 -5495.  -4373.  ...   295.    266.5   237.5],dog_bark
1875,[-5422.5 -5518.5 -5454.5 ...  -816.5  -799.   -786.5],dog_bark
1876,[-107.5 -121.5 -135.5 ...   -5.   -18.   -17.5],dog_bark
1877,[37.  29.5 29.5 ... 14.5 12.5  9.5],dog_bark
1878,[   9.    11.5   18.  ... -217.5 -228.  -202.5],dog_bark
1879,[111.5 130.  148.  ...   5.    3.    1.5],dog_bark
1880,[193.  148.5  73.  ... 715.5 428.   24. ],children_playing
1881,[  285.   -154.5  -111.  ... -1689.5 -1727.  -1637. ],children_playing
1882,[186.  278.5 419.  ... 395.5 197.  430. ],children_playing
1883,[ 334.  -349.5  -29.  ... -562.5 -296.  -818. ],children_playing
1884,[-527.  -249.5 -871.  ... -782.5 -966.  -688. ],children_playing
1885,[-809.  -809.  -728.  ...  -78.5  169.   343. ],children_playing
1886,[-710.  -855.  -421.  ... -284.5 -776.  -481. ],children_playing
1887,[ -667.  -1014.   -380.  ...   368.5   385.    311. ],children_playing
1888,[ -9.5  -4.5   1.5 ...  -9.  178.  387.5],dog_bark
1889,[ 776.   595.5  415.5 ... -145.5 -151.5 -142.5],dog_bark
1890,[453.  441.5 259.  ... -10.5 -15.5 -14. ],dog_bark
1891,[-13.  -13.5  -8.  ... -87.5 -98.  -86. ],dog_bark
1892,[1047.    81.  -472.5 ... 3367.5 3747.5 3456.5],engine_idling
1893,[ 1857.5  2022.   1777.5 ... -6991.  -6536.5 -9265.5],engine_idling
1894,[-10404.  -10053.  -10461.  ...   6787.5   5786.5   3836. ],engine_idling
1895,[ -5608.5  -4574.   -3711.  ... -11892.  -11374.  -11566.5],engine_idling
1896,[3515.5 4208.  5169.5 ... 6198.5 3383.  3611.5],engine_idling
1897,[  3953.    5668.    9237.  ... -12614.5 -15016.  -16055.5],engine_idling
1898,[-12962.  -14323.  -13400.  ...  -7620.5  -7445.   -6932. ],engine_idling
1899,[-15301.  -13713.  -14574.  ...   1490.5   2516.     668. ],engine_idling
1900,[ -933.  -2987.  -3057.  ... -3780.  -3170.  -2503.5],engine_idling
1901,[ 4109.5  5031.5  5451.  ... -4244.5 -5602.  -5788. ],engine_idling
1902,[-1193.  -1105.    326.5 ... 12665.5 11356.   9659.5],engine_idling
1903,[-8459.5 -7748.5 -5887.  ...  -995.5  -183.5 -1053. ],engine_idling
1904,[8521.  8322.5 9080.5 ...  202.5 -804.5 -689. ],engine_idling
1905,[ -384.   -369.   -955.5 ... -4311.5 -5284.  -6402. ],engine_idling
1906,[  -795.   -2663.   -3077.5 ... -10846.  -10387.5  -7086. ],engine_idling
1907,[-6805.5 -5747.5 -5169.  ... -1292.5 -2032.5 -1128. ],engine_idling
1908,[-6132.5 -7272.5 -2389.  ... -1987.  -3646.  -4037. ],engine_idling
1909,[-127.5 1277.  2124.5 ... 3949.  4031.5 3825. ],engine_idling
1910,[ -3710.5  -2812.   -1982.5 ... -12181.5 -11711.5 -11565.5],engine_idling
1911,[ -9878.  -10657.  -11684.5 ...  -1824.5   -854.5   -347.5],engine_idling
1912,[3373.5 2548.  1693.  ... 9880.  8696.  7941.5],engine_idling
1913,[-12019.5 -12940.  -13876.5 ...  -3464.5  -2841.   -2625. ],engine_idling
1914,[  7978.    8032.    7558.5 ... -11422.5 -11646.   -9940. ],engine_idling
1915,[-2451.  -2015.  -2367.5 ...  5126.5  4135.   3300. ],engine_idling
1916,[-10311.  -11140.5 -11220.5 ...    264.5  -1015.    -344. ],engine_idling
1917,[ 2742.   2895.5  4427.  ...  7434.5  9323.  10590.5],engine_idling
1918,[-4758.5 -2369.  -1791.  ... -1896.5 -1301.  -1262.5],engine_idling
1919,[ -565.5 -1056.  -1779.5 ... -4873.  -5721.5 -6175. ],engine_idling
1920,[-568.   918.5  521.5 ... -512.   440.5 -297.5],engine_idling
1921,[-5986.  -5865.  -5896.  ...  4405.5  4535.   5689. ],engine_idling
1922,[ -1860.5  -1715.   -2378.  ...  -9111.  -10071.  -10560. ],engine_idling
1923,[ 7540.5  8704.5  8928.  ... -6513.  -7087.  -6738. ],engine_idling
1924,[  913.    699.5   963.5 ... -3792.  -3832.5 -3827.5],engine_idling
1925,[  375.5   104.5    81.5 ... -2364.5 -2384.  -2426. ],engine_idling
1926,[1352.  1289.  1225.  ... 3647.  3602.  3588.5],engine_idling
1927,[-2464.5 -2577.5 -2685.  ...  1171.   1211.   1245.5],engine_idling
1928,[ 3624.5  3571.5  3522.  ... -6834.  -6869.  -6928. ],engine_idling
1929,[151.  251.  206.5 ... 296.  328.  312.5],dog_bark
1930,[ -73.   -87.5  -74.  ... -265.5 -253.  -271. ],dog_bark
1931,[313.  347.5 456.  ... 531.5 476.  398. ],dog_bark
1932,[411.5 303.5 271.  ... 479.5 537.5 534. ],dog_bark
1933,[ 1694.5  2123.   2128.5 ...  -461.   -847.5 -1264.5],car_horn
1934,[-250.  -253.  -259.  ... -432.5 -427.5 -414.5],car_horn
1935,[ -10.5  -33.   -54.5 ... -883.  -812.5 -753.5],car_horn
1936,[-554.5 -607.5 -655.  ...   28.5   83.5  116. ],car_horn
1937,[   0.     0.     0.  ... -376.5 -361.5 -376.5],engine_idling
1938,[-508.  -466.5 -427.  ...  509.   499.5  496.5],engine_idling
1939,[-418.  -458.  -481.5 ... -528.5 -578.  -631. ],engine_idling
1940,[-2324.5 -1648.5 -1290.5 ...  6995.   8809.  10487.5],children_playing
1941,[ 1719.5  1445.   1162.5 ... -1895.  -1750.5 -1042. ],children_playing
1942,[-1033.5 -1226.5 -1221.  ...  5002.   5358.   5399. ],children_playing
1943,[ -65. -125. -126. ... 1455. 1486. 1383.],children_playing
1944,[-1851.  -1803.5 -1725.5 ... -2270.  -2306.  -2292. ],children_playing
1945,[ -2315.   -2018.5  -1937.  ... -14332.  -14063.5 -13624.5],children_playing
1946,[2292.  2219.5 2013.  ... -144.5   88.   221. ],children_playing
1947,[ 356.5  272.5  218.  ...  -82.   -60.  -130. ],children_playing
1948,"[ 0.00257224  0.00317407  0.00347471 ... -0.0037722  -0.00398099
 -0.00413275]",dog_bark
1949,"[ 0.00054586  0.00032979  0.00037563 ... -0.0033111  -0.00326967
 -0.0029996 ]",dog_bark
1950,"[-0.00257748 -0.00210798 -0.00169277 ...  0.0018298   0.00157207
  0.00130409]",dog_bark
1951,"[-0.0037508  -0.00376731 -0.00364709 ... -0.008865   -0.00795639
 -0.00697792]",dog_bark
1952,[0.         0.         0.         ... 0.01437289 0.012936   0.01167333],engine_idling
1953,[0.00647718 0.00823355 0.00931817 ... 0.0294444  0.02534497 0.02086186],engine_idling
1954,"[-0.00778842 -0.00901079 -0.01010555 ...  0.03264344  0.03552139
  0.03800112]",engine_idling
1955,"[-0.05829006 -0.0627014  -0.06702733 ... -0.03892547 -0.04169542
 -0.0430975 ]",engine_idling
1956,[0.04008651 0.04158926 0.04229605 ... 0.02567452 0.03089058 0.03558791],engine_idling
1957,"[-0.0438152  -0.04326576 -0.0415073  ...  0.02678323  0.02557856
  0.02373421]",engine_idling
1958,"[ 0.03963012  0.04286063  0.04527456 ... -0.0144254  -0.0211978
 -0.02771807]",engine_idling
1959,[0.02064359 0.01742345 0.01325631 ... 0.05201524 0.05796993 0.06425732],engine_idling
1960,"[-0.0335418  -0.03864813 -0.04288536 ... -0.01525986 -0.0119909
 -0.00804174]",engine_idling
1961,"[ 0.07061452  0.0769363   0.08322859 ... -0.02596021 -0.02698547
 -0.02752751]",engine_idling
1962,"[-0.00395948  0.00033689  0.00487924 ... -0.00717509  0.00049084
  0.00839639]",engine_idling
1963,"[-0.02773702 -0.02752388 -0.02731091 ... -0.02536958 -0.03112644
 -0.03675181]",engine_idling
1964,[0.0107277  0.01003677 0.0097028  ... 0.01213223 0.00655442 0.00093889],engine_idling
1965,"[ 0.01628864  0.02413458  0.03107071 ... -0.00794953 -0.00354975
  0.00134808]",engine_idling
1966,"[-0.04192835 -0.04686117 -0.05127442 ... -0.01045734 -0.01131988
 -0.01190555]",engine_idling
1967,"[ 0.00681078  0.01220721  0.01751554 ... -0.02608418 -0.02437824
 -0.02182084]",engine_idling
1968,"[-0.01258647 -0.01358175 -0.01511312 ...  0.02556801  0.02872229
  0.03189141]",engine_idling
1969,"[-0.01834351 -0.01439661 -0.01018351 ... -0.02429324 -0.01938188
 -0.01506251]",engine_idling
1970,[0.03540432 0.03915858 0.04337007 ... 0.0186131  0.01393813 0.00969291],engine_idling
1971,"[-0.01133835 -0.00832254 -0.00565875 ...  0.06884611  0.06726485
  0.06530464]",engine_idling
1972,"[ 0.00589776  0.00284755  0.00039846 ...  0.0026564  -0.00902653
 -0.02240944]",engine_idling
1973,[0.06255651 0.05954778 0.05574048 ... 0.04786175 0.04402214 0.03969687],engine_idling
1974,"[-0.0367111  -0.0513038  -0.06556028 ... -0.07163954 -0.07961017
 -0.08626217]",engine_idling
1975,"[ 0.01582515  0.01049227  0.00503963 ... -0.07201755 -0.07121861
 -0.06963319]",engine_idling
1976,"[ 0.03495145  0.02944654  0.023507   ... -0.0314272  -0.03187317
 -0.03172624]",engine_idling
1977,"[-0.00380373 -0.00781381 -0.01060361 ... -0.0039832  -0.00082004
  0.00250101]",engine_idling
1978,"[-0.06659609 -0.06215388 -0.05615765 ... -0.02465367 -0.02100581
 -0.01634824]",engine_idling
1979,"[ 0.0056386   0.00815523  0.00984454 ... -0.06046903 -0.06535512
 -0.06889337]",engine_idling
1980,"[-0.01073521 -0.00438303  0.00235987 ... -0.03901023 -0.03934491
 -0.03944135]",engine_idling
1981,"[-0.07054502 -0.07069719 -0.06916118 ... -0.00165075 -0.00415325
 -0.00613868]",engine_idling
1982,"[-0.03905606 -0.03871727 -0.03791881 ... -0.04655921 -0.05018455
 -0.05413377]",engine_idling
1983,[100.5 262.5 349.5 ... 969.  990.5 999. ],dog_bark
1984,[-176.5 -129.5  -62.5 ...  -28.    42.    95. ],dog_bark
1985,[ 0.   0.   0.  ...  0.5 -0.5 -0.5],car_horn
1986,"[-0.00132614 -0.00122678 -0.00108874 ...  0.0001874   0.00019252
  0.00019389]",dog_bark
1987,[0.00019133 0.00019515 0.00018668 ... 0.00209457 0.0015682  0.00109029],dog_bark
1988,"[2.0503998e-05 2.1457672e-05 2.5093555e-05 ... 5.0401688e-04 4.9322844e-04
 4.9412251e-04]",dog_bark
1989,"[ 0.00047213  0.00045198  0.00045031 ... -0.00129658 -0.00125778
 -0.00119668]",dog_bark
1990,[1996.  1805.  1601.5 ...  438.   450.5  439. ],engine_idling
1991,[2214.  2146.  2032.  ... 1099.  1155.  1315.5],engine_idling
1992,[2741.5 2759.5 2770.5 ... 1234.  1178.5 1138. ],engine_idling
1993,[442.  341.5 274.5 ... 271.  273.5 282. ],engine_idling
1994,[1150.5 1141.5 1134.  ... -269.5 -963.5 -417.5],engine_idling
1995,[ 295.   329.5  359.  ... 1180.5 1213.5 1140.5],engine_idling
1996,[   11.5   -48.    -52.5 ... -1425.5 -1375.  -1190. ],engine_idling
1997,[1011.   872.5  828.5 ...  558.   671.   720.5],engine_idling
1998,[ 374.   324.5  345.5 ... 2486.5 2464.  2459. ],engine_idling
1999,[1424.  1459.  1512.5 ... 1649.5 1721.  1797.5],engine_idling
2000,[2474.5 2496.5 2489.  ... -119.5 -125.5 -115. ],engine_idling
2001,[1833.5 1858.  1872.  ... 2810.5 2830.  2828.5],engine_idling
2002,[-31.  -10.5  19.5 ... 290.5 270.  244.5],engine_idling
2003,[2803. 2807. 2839. ... 1029.  947.  827.],engine_idling
2004,[ 209.   196.   226.5 ... 2786.5 2759.5 2748. ],engine_idling
2005,[696.5 576.5 493.  ... 604.  556.5 517.5],engine_idling
2006,[-1845.  -1828.  -1785.5 ...   209.5   271.5   367. ],children_playing
2007,[-511.5 -334.  -267.  ... -407.  -572.  -695.5],children_playing
2008,[-356.5 -312.  -200.5 ... -340.5 -412.  -480. ],children_playing
2009,[  -87.5   196.    418.  ... -1105.  -1174.  -1220.5],children_playing
2010,[ -459.   -457.   -474.5 ... -1693.  -1624.5 -1526.5],children_playing
2011,[2193.  2281.5 2352.5 ...  497.5  300.   160.5],children_playing
2012,[ 2288.5  2146.   1936.  ... -1637.5 -1709.5 -1744.5],children_playing
2013,[ 634.5  602.5  582.  ... 1017.5  964.5  930.5],children_playing
2014,[ 918.5  922.   928.5 ... -480.5 -570.5 -622. ],children_playing
2015,[-596.  -505.5 -363.  ... -119.    32.   191.5],children_playing
2016,[ 370.   683.  1080.5 ... -461.  -496.5 -486. ],children_playing
2017,[-889.  -627.5 -335.  ... -858.  -829.5 -791.5],children_playing
2018,[552.5 516.  507.  ...  79.5  47.5 -23. ],children_playing
2019,[  405.5   453.5   493.  ... -1528.  -1867.5 -2261. ],children_playing
2020,[-3289.5 -3529.  -3527.  ...  -334.5  -473.5  -638.5],children_playing
2021,[19.  16.5  6.5 ... 46.5 43.  44.5],dog_bark
2022,[-20.  -20.5 -22.  ...   7.   -8.  -12. ],dog_bark
2023,[-212.5 -196.  -179.5 ...  108.5   83.    52.5],dog_bark
2024,[-32.  -30.  -36.5 ...  -4.5   5.   12. ],dog_bark
2025,[388.5 476.  597.5 ... 190.  123.5 -63. ],drilling
2026,[ 1169.   1206.5  1202.  ... -1215.5 -1178.  -1261.5],drilling
2027,[-203.5 -214.5 -175.5 ...  -65.   262.5  881. ],drilling
2028,[ -903.5  -991.5 -1062.5 ...  -541.5  -755.5  -718. ],drilling
2029,[-413.5  -96.5    2.  ... 1249.5 1252.5 1233. ],drilling
2030,[   0.     0.     0.5 ... -316.  -231.   -45. ],drilling
2031,[-21.5 -46.5 -24.  ... -67.  -82.5 -86. ],drilling
2032,[ 373.  1239.5 2369.  ... 9434.5 9699.5 8777.5],children_playing
2033,[ 955.5 2124.  3102.  ... 2102.  2902.5 3401. ],children_playing
2034,[-137.5 -582.5 -918.5 ... 1466.5 1551.  1350. ],children_playing
2035,[-211.  -533.  -814.5 ... 1605.  1578.  1497.5],children_playing
2036,[ 1384.   1248.5  1075.5 ... -1806.  -1067.5  -322.5],children_playing
2037,[2751.5 2095.  1280.  ... 1964.  2728.5 3495.5],children_playing
2038,[ 281.   499.5  657.  ...  499.5  -61.  -557.5],children_playing
2039,[-2499.5 -2545.5 -2418.5 ...  -740.5 -1308.5 -1921. ],children_playing
2040,[ 306.5  269.5  271.5 ... -510.  -512.  -507. ],car_horn
2041,[-38.  -51.5 -51.  ...  -0.5  -2.    1.5],street_music
2042,[ 155.   234.5  256.  ...  -95.  -105.5 -120.5],street_music
2043,[-37.5 -39.  -39.5 ... -64.  -66.5 -74. ],street_music
2044,[ -89.   -97.5 -115.5 ...  -72.   -88.   -90. ],street_music
2045,[188.5 177.5  97.5 ...  70.   73.   71. ],street_music
2046,[72.5 79.5 66.5 ... 50.5 44.  46. ],street_music
2047,[ 4290.5  4444.   4336.5 ... -1702.5 -1485.  -1048.5],drilling
2048,[1185.5 2126.5 2764.  ...  791.5  676.   489. ],drilling
2049,[-4485.  -4270.5 -4030.5 ... -2053.5 -2499.  -2593. ],drilling
2050,[-2559.  -2735.5 -3209.5 ... -1267.5  -837.5  -275.5],drilling
2051,[ 361.5  907.  1386.  ... 1975.  2873.5 3081. ],drilling
2052,[-2927.5 -2966.5 -3194.  ...   257.5   735.   1851. ],drilling
2053,[ 6550.   5962.5  5189.  ... -5805.5 -4825.  -4269. ],drilling
2054,[5228.5 6584.5 7059.5 ... 8767.  9542.5 9969.5],drilling
2055,[2584.5 2356.5 1867.5 ... -441.5 -581.  -718.5],drilling
2056,[ 9245.5  7870.   6588.5 ... -1046.5  -767.5  -290.5],drilling
2057,[   97.    239.5   139.  ... -2484.  -1142.5   803. ],drilling
2058,[ -248.   -296.   -361.  ...   -88.   -607.5 -1445.5],drilling
2059,[ 1274.   1328.   1518.5 ... -4173.5 -4259.5 -3208.5],drilling
2060,[-1843.5 -1000.5  -310.5 ...  2212.   2933.5  3472. ],drilling
2061,[-2228.  -2883.5 -3290.5 ...  3093.5  1321.  -1158.5],drilling
2062,[-840.5 -762.  -652.5 ... -881.  -846.5 -784. ],drilling
2063,[-688.  -580.  -441.  ...  276.   184.5  190. ],drilling
2064,[-3133.  -3896.5 -3402.  ...  1739.    651.5   699.5],drilling
2065,[-156.5 -110.   -47.5 ...  138.   136.   125. ],drilling
2066,[ -55.   -67.   -54.5 ... -198.5 -147.5 -155. ],drilling
2067,[ -172.5  -918.5 -1516.5 ...   -62.    769.   1207. ],drilling
2068,[-113.5 -244.  -542.  ...    9.   230.5  416.5],drilling
2069,[155.  144.  128.  ... 180.5 193.  212. ],drilling
2070,[-26.  -24.  -34.5 ... 500.5 873.  725.5],drilling
2071,[ -48.5  -38.5  -25.5 ... 1806.  1951.5 1773.5],drilling
2072,[1864.  1720.  1028.  ... 1018.   614.5 -355.5],drilling
2073,[ 1169.5   873.   1063.  ... -3915.5 -2274.5   530. ],drilling
2074,[-161.  -433.5 -919.5 ...  -68.5 -353.  -548. ],drilling
2075,[ 908.  1007.  1098.5 ...  151.5 -243.  -527.5],drilling
2076,[ -85.5 1025.  1768.5 ... 1134.5 1416.  1653.5],drilling
2077,[-1703.  -1358.   -871.  ... -3164.5 -2144.5 -1285. ],drilling
2078,[1722.5 1589.5 1332.5 ... -190.   130.   564.5],drilling
2079,[ -888.  -1030.5 -1582.5 ... -1057.5  -689.   -489. ],drilling
2080,[ 959.5 1286.5 1455.  ... 1129.5 1277.  1503. ],drilling
2081,[ -441.   -562.5  -809.5 ... -5711.5 -5283.  -4015. ],drilling
2082,[1689.  1755.5 1768.  ... 3571.5 3474.  2786. ],drilling
2083,[-2580.5 -1761.5 -2061.5 ...    75.5   722.   1705.5],drilling
2084,[1819.5 1007.   780.  ...  340.   560.   963.5],drilling
2085,[2719.5 3468.  3640.  ... 4419.  3161.  1453. ],drilling
2086,[-657.5 -678.5 -765.5 ...  631.5  852.5 1241.5],drilling
2087,[ 1478.5  1953.   2189.5 ... -4019.  -2186.5   106. ],drilling
2088,[ -43.  -898.5 -888.5 ... 3023.  3352.  2849. ],drilling
2089,[ -516.   -228.5   122.5 ... -2568.  -2755.  -2985.5],drilling
2090,[1644.  1817.  1657.  ...  676.   913.5 1147.5],drilling
2091,[-3153.5 -3105.  -2832.  ... -2169.5 -2292.5 -2311. ],drilling
2092,[1266.5 1304.5 1301.5 ...  330.    69.5 -198.5],drilling
2093,[-2219.  -1998.5 -1584.5 ...   747.    638.5   472. ],drilling
2094,[ -308.   -119.5   305.5 ... -1269.  -1966.  -1384.5],drilling
2095,[  381.    463.5   734.5 ...  -625.5 -1314.5 -1717. ],drilling
2096,[ -5.    5.5  21.5 ... 477.  467.5 887. ],drilling
2097,[ -774.5  -824.   -856.  ... -2394.5 -2854.5 -1784.5],drilling
2098,[ 956.5  170.5   22.5 ... 4024.5 3125.5 3330.5],drilling
2099,[  20.    15.    23.  ... 5368.5 5207.5 7090.5],drilling
2100,[    6.5    32.     -5.  ... -1889.5 -1914.5 -1947.5],drilling
2101,[-213.5 -245.  -261.  ... 1123.5 1164.5 1608. ],drilling
2102,[ 2283.   2506.5   203.  ... -4861.5 -4259.  -4009. ],drilling
2103,[-1724.  -1423.  -1615.5 ... -3582.  -3582.5 -3667. ],drilling
2104,[ -54.    24.   122.5 ... -944.   206.5  533.5],drilling
2105,[  -29.    -36.5   -39.  ... -2111.  -2488.5 -1640. ],drilling
2106,[ -70.   -56.5  -52.5 ... 3690.  3852.  3454.5],drilling
2107,[-4161.5 -3358.5 -3585.  ...   434.5   -19.    292. ],drilling
2108,[ 3266.   3099.5  2382.5 ... -1458.5 -1458.5 -1428. ],drilling
2109,[ 152.5 -565.  -977.  ... -127.5  674.  1873. ],drilling
2110,[ 1541.    958.5  1263.  ...  2257.  -1677.5 -4515.5],drilling
2111,[ -853.5  1170.   3819.  ... -3998.  -6326.  -2290. ],drilling
2112,[-7468.5 -9417.  -8325.5 ...  4063.5  3548.5  2909. ],drilling
2113,[1334.5 1178.  2001.  ... -156.  -158.5 -149. ],drilling
2114,[-1529.  -1654.  -1631.5 ... -1765.   -180.   1199.5],drilling
2115,[-55.  -69.5 -61.5 ...  55.   58.   37. ],drilling
2116,[276.  262.5 255.  ... 187.5 177.  172. ],drilling
2117,[280.5 303.  285.5 ... -74.  -86.  -94.5],drilling
2118,[ 168.   156.   109.5 ... 6143.  7159.5 6941. ],drilling
2119,[ -6854.   -8252.5  -9344.  ...  -2776.   -8704.  -11460. ],drilling
2120,[-8242.5 -7171.  -3740.5 ... -3926.  -6063.5 -5885. ],drilling
2121,[ 4452.   3598.5  1061.  ... -4111.5 -4057.  -1690.5],drilling
2122,[-3145.   1002.   4608.  ... -4181.  -2799.5 -1243.5],drilling
2123,[  137.    141.5   147.  ... -3412.   -768.   2319. ],drilling
2124,[ -574.5  2646.5   817.  ... -1515.   3190.5  1967.5],drilling
2125,[2744.5 6003.  5109.5 ...  670.  1964.  2141. ],drilling
2126,[ 2424.    705.5   155.  ... -4285.5 -4066.5 -1330.5],drilling
2127,[  707.   2591.   3917.  ... -1745.  -2593.5  -452. ],drilling
2128,[ 2737.  -1122.5 -2226.5 ... -1995.5 -2894.    616. ],drilling
2129,[-3963.5 -7239.5 -1855.5 ...  4441.5   451.5 -2855. ],drilling
2130,[-1469.5    11.   -319.5 ...  -222.5  -511.5  -686. ],drilling
2131,[-1755.   1923.5  5299.  ...   131.5 -1722.5 -1733.5],drilling
2132,[1559.  5793.  2543.5 ... 2134.    29.   -46.5],drilling
2133,[  152.5  -647.  -3626.  ...   782.   -248.   1471. ],drilling
2134,[ 1046.5  1095.    189.5 ... -2654.   2158.5  -788. ],drilling
2135,[-6801.  -2589.   1769.5 ... -3426.  -2614.  -1115.5],drilling
2136,[ 2.5  2.5  3.5 ...  9.   9.  10.5],gun_shot
2137,[-296.5 -327.  -361.5 ... -229.  -419.  -600. ],street_music
2138,[-77.  -66.5 -82.  ... -98.5 -73.  -51. ],street_music
2139,[4236.  4185.5 4129.5 ... 2479.  2285.5 2080. ],street_music
2140,[-5102.  -5050.  -4995.  ...  -737.5  -818.5  -938. ],street_music
2141,[ 327.5  145.   -41.  ...  -47.5 -131.5 -226. ],street_music
2142,[-1593.5 -1463.5 -1321.5 ... -3232.  -3151.  -3089.5],street_music
2143,[ 243.   239.5  246.5 ... -715.5 -761.  -753. ],dog_bark
2144,[  835.    745.    530.5 ... 11858.  10015.   8936. ],dog_bark
2145,[ 801.  1124.5 1518.5 ...  497.5  383.5  327.5],dog_bark
2146,[-425.5 -403.  -343.5 ... -487.  -655.  -813.5],car_horn
2147,[718.  725.  707.  ... 579.  529.5 481. ],car_horn
2148,[ -185.5  -248.5  -287.5 ... -1287.  -1312.5 -1327. ],car_horn
2149,[180.5 189.5 197.  ... 114.5  66.5  26.5],car_horn
2150,[901.  930.5 951.  ... 598.  644.5 687.5],car_horn
2151,[-199.  -232.5 -279.5 ...  627.5  680.5  730. ],car_horn
